Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,emi_burden,risk_score,age_group,anomaly_flag,is_anomaly,zscore_anomaly
89685,0,0.002456468,66,0,4032.0,5400.0,9,0,1,0,0.0,0.7465284206628402,1612.8014738808,Senior,-1,1,0
89708,0,0.221141116,64,1,2973.0,5400.0,18,0,2,0,0.0,0.5504536197000556,1189.3326846696,Senior,-1,1,0
89715,1,0.9999999,57,1,4042.0,5400.0,4,0,2,0,0.0,0.7483799296426588,1617.3999999400005,Senior,-1,1,0
89724,0,0.00739319,63,0,6006.0,5400.0,11,0,3,0,0.0,1.1120162932790223,2402.4044359140003,Senior,-1,1,0
89726,0,0.039543657,64,0,4716.0,5400.0,16,0,2,0,0.0,0.8731716348824292,1886.4237261942,Senior,-1,1,0
89751,0,0.921683305,76,0,1017.0,5400.0,6,0,0,0,1.0,0.1882984632475467,407.353009983,Senior,-1,1,0
89795,0,0.22910397,36,1,2687.0,5400.0,11,0,2,0,0.0,0.497500462877245,1074.937462382,Mid,-1,1,0
89803,0,0.157911397,59,0,3476.0,5400.0,9,0,1,0,0.0,0.6435845213849287,1390.4947468382002,Senior,-1,1,0
89840,0,0.970233307,70,0,4144.0,5400.0,12,0,1,0,0.0,0.767265321236808,1658.1821399842,Senior,-1,1,0
89852,0,0.202990773,36,0,3593.0,5400.0,9,0,1,0,0.0,0.6652471764488058,1437.3217944638,Mid,-1,1,0
89881,0,0.9999999,51,0,4717.0,5400.0,13,0,3,0,2.0,0.873356785780411,1887.3999999400005,Senior,-1,1,0
89892,0,0.078880806,38,0,4028.0,5400.0,10,0,4,0,0.0,0.7457878170709128,1611.2473284836,Mid,-1,1,0
89932,0,0.067814831,45,0,5267.0,5400.0,13,0,3,0,0.0,0.9751897796704314,2106.8406888986,Mid,-1,1,0
89935,0,0.9999999,54,0,3377.0,5400.0,9,0,1,0,0.0,0.6252545824847251,1351.3999999400005,Senior,-1,1,0
89940,0,0.874334911,49,4,2146.0,5400.0,9,4,1,0,0.0,0.3973338270690613,858.9246009466001,Mid,-1,1,0
89972,0,0.008959581,36,0,6426.0,5400.0,20,0,2,0,3.0,1.1897796704314016,2570.4053757486,Mid,-1,1,0
89985,0,0.003628063,69,2,7037.0,5400.0,13,0,3,1,0.0,1.3029068690983152,2814.8021768378003,Senior,-1,1,1
89987,0,0.9999999,64,0,1992.0,5400.0,2,0,1,0,0.0,0.3688205887798556,797.39999994,Senior,-1,1,0
89999,0,0.524195511,71,0,5304.0,5400.0,20,0,3,0,0.0,0.98204036289576,2121.9145173066,Senior,-1,1,0
90031,0,0.032594176,77,2,3852.0,5400.0,17,0,12,0,0.0,0.7132012590261063,1540.8195565056,Senior,-1,1,0
90037,0,0.0,50,0,5732.0,5400.0,16,0,5,0,0.0,1.061284947231994,2292.8,Mid,-1,1,0
90054,0,0.9999999,69,0,851.0,5400.0,2,0,1,0,0.0,0.1575634141825588,340.99999994,Senior,-1,1,0
90059,0,0.0,61,0,4011.0,5400.0,13,0,1,0,0.0,0.7426402518052213,1604.4,Senior,-1,1,0
90067,1,0.022931297,48,0,4517.0,5400.0,6,0,2,0,2.0,0.83632660618404,1806.8137587782005,Mid,-1,1,0
90079,0,0.9999999,39,1,1388.0,5400.0,3,0,1,0,0.0,0.256989446398815,555.79999994,Mid,-1,1,0
90126,0,0.11295292,58,0,1875.0,1.0,8,0,2,0,0.0,937.5,750.067771752,Senior,-1,1,1
90146,0,0.035975131,44,0,3255.0,5400.0,7,0,3,0,0.0,0.6026661729309387,1302.0215850786,Mid,-1,1,0
90177,0,0.261580381,48,0,3680.0,5400.0,6,0,1,0,2.0,0.6813553045732271,1472.1569482286,Mid,-1,1,0
90200,1,0.0,35,0,3295.0,5400.0,9,0,3,0,2.0,0.610072208850213,1318.0,Mid,-1,1,0
90212,0,0.589271314,65,0,4423.0,5400.0,13,0,2,0,0.0,0.8189224217737456,1769.5535627884,Senior,-1,1,0
90259,0,0.9999999,51,0,1911.0,5400.0,5,0,1,0,3.0,0.3538233660433253,764.9999999400001,Senior,-1,1,0
90305,0,0.011027801,67,0,4487.0,5400.0,16,0,2,0,0.0,0.8307720792445843,1794.8066166806002,Senior,-1,1,0
90324,0,0.125476363,56,0,4125.0,5400.0,5,0,2,0,0.0,0.7637474541751528,1650.0752858178,Senior,-1,1,0
90331,0,0.0,69,0,3244.0,5400.0,12,0,3,0,0.0,0.6006295130531383,1297.6,Senior,-1,1,0
90355,0,0.9999999,23,0,285.0,5400.0,1,0,0,0,0.0,0.0527680059248287,114.59999994,Young,-1,1,0
90383,1,0.564434815,29,0,6303.0,5400.0,10,0,3,0,0.0,1.1670061099796334,2521.5386608890003,Young,-1,1,0
90439,0,0.869181477,57,2,8494.0,5400.0,18,0,4,0,0.0,1.572671727457878,3398.1215088862004,Senior,-1,1,1
90466,0,0.808957423,46,5,4113.0,5400.0,8,0,1,1,0.0,0.7615256433993705,1645.6853744538,Mid,-1,1,0
90476,0,0.920556131,72,0,3339.0,5400.0,7,0,2,0,0.0,0.6182188483614146,1336.1523336786,Senior,-1,1,0
90479,0,0.0,68,0,4639.0,5400.0,6,0,2,0,0.0,0.8589150157378264,1855.6,Senior,-1,1,0
90485,0,0.826275976,33,0,3998.0,5400.0,5,0,1,0,0.0,0.7402332901314571,1599.6957655856002,Mid,-1,1,0
90490,0,0.398303404,75,0,5891.0,5400.0,13,0,2,0,2.0,1.090723940011109,2356.6389820424,Senior,-1,1,0
90493,0,0.314407259,54,0,4769.0,5400.0,15,0,2,0,0.0,0.8829846324754675,1907.7886443554,Senior,-1,1,0
90503,0,0.241148394,61,1,4555.0,5400.0,9,0,1,0,0.0,0.8433623403073505,1822.1446890364,Senior,-1,1,0
90505,0,0.045058592,43,0,3364.0,5400.0,10,0,2,0,0.0,0.6228476208109609,1345.6270351552002,Mid,-1,1,0
90535,0,0.263229605,43,0,3723.0,5400.0,13,0,2,0,2.0,0.689316793186447,1489.357937763,Mid,-1,1,0
90544,0,0.031737382,47,0,6063.0,5400.0,12,0,3,0,2.0,1.122569894463988,2425.2190424292003,Mid,-1,1,0
90568,1,0.9999999,28,2,3146.0,5400.0,6,0,1,4,0.0,0.5824847250509165,1258.9999999400002,Young,-1,1,0
90573,0,0.048216865,50,0,4485.0,5400.0,9,0,3,0,0.0,0.8304017774486206,1794.028930119,Mid,-1,1,0
90617,0,0.020690365,47,1,7928.0,5400.0,14,0,5,0,0.0,1.467876319200148,3171.2124142190005,Mid,-1,1,1
90626,0,0.013368696,52,0,4106.0,5400.0,6,0,1,0,0.0,0.7602295871134975,1642.4080212176,Senior,-1,1,0
90641,0,0.841395009,35,0,2457.0,5400.0,7,0,1,0,0.0,0.4549157563414182,983.3048370054,Mid,-1,1,0
90661,0,0.585429315,58,3,5478.0,5400.0,15,0,2,0,1.0,1.0142566191446027,2191.551257589,Senior,-1,1,0
90682,0,0.371208149,56,0,3931.0,5400.0,9,0,2,0,0.0,0.7278281799666728,1572.6227248894002,Senior,-1,1,0
90703,0,0.130357563,63,1,5819.0,5400.0,19,0,4,0,0.0,1.0773930753564154,2327.6782145377997,Senior,-1,1,0
90704,0,0.9999999,63,1,3068.0,5400.0,1,0,1,0,0.0,0.5680429550083318,1227.79999994,Senior,-1,1,0
90721,0,0.426580996,50,0,4849.0,5400.0,18,0,3,0,0.0,0.8977967043140159,1939.8559485976,Mid,-1,1,0
90722,1,0.935804054,49,0,4767.0,5400.0,21,0,3,0,0.0,0.8826143306795038,1907.3614824324,Mid,-1,1,0
90749,0,0.051509018,57,0,4638.0,5400.0,7,0,2,0,0.0,0.8587298648398445,1855.2309054108,Senior,-1,1,0
90768,0,0.66438052,42,0,2726.0,5400.0,9,0,1,0,2.0,0.5047213478985373,1090.798628312,Mid,-1,1,0
90802,0,0.486625256,47,0,5645.0,5400.0,11,0,3,0,2.0,1.0451768191075728,2258.2919751536,Mid,-1,1,0
90804,0,0.182369301,64,0,3519.0,5400.0,8,0,3,0,0.0,0.6515460099981485,1407.7094215806,Senior,-1,1,0
90812,0,0.36533217,61,1,3831.0,5400.0,8,0,1,0,0.0,0.7093130901684873,1532.6191993020002,Senior,-1,1,0
90820,0,0.628837116,36,0,2405.0,5400.0,3,0,1,0,0.0,0.4452879096463618,962.3773022696,Mid,-1,1,0
90821,0,0.195081439,55,2,4310.0,5400.0,19,0,4,0,0.0,0.7980003703017959,1724.1170488634,Senior,-1,1,0
90835,0,0.48019431,50,1,2674.0,5400.0,10,0,1,0,0.0,0.4950935012034808,1069.888116586,Mid,-1,1,0
90864,0,0.24863211,73,1,5436.0,5400.0,15,0,2,0,0.0,1.006480281429365,2174.549179266,Senior,-1,1,0
90915,0,0.656884849,55,0,6541.0,5400.0,13,0,2,0,0.0,1.2110720236993149,2616.7941309094,Senior,-1,1,1
91001,0,0.473670527,45,0,3964.0,5400.0,8,0,4,0,4.0,0.733938159600074,1585.8842023162,Mid,-1,1,0
91029,0,0.058577193,71,0,5663.0,5400.0,7,0,2,0,1.0,1.048509535271246,2265.2351463158,Senior,-1,1,0
91035,0,0.998668442,50,1,2543.0,5400.0,4,1,1,1,0.0,0.4708387335678578,1017.7992010652,Mid,-1,1,0
91036,0,0.534249852,69,0,4827.0,5400.0,20,0,1,0,2.0,0.8937233845584152,1931.1205499112,Senior,-1,1,0
91039,0,0.250713091,45,0,4830.0,5400.0,8,0,2,0,0.0,0.8942788372523607,1932.1504278546,Mid,-1,1,0
91043,0,0.07641689,75,0,2268.0,5400.0,4,0,1,0,0.0,0.4199222366228476,907.245850134,Senior,-1,1,0
91099,0,0.068044379,31,0,2357.0,5400.0,12,0,2,0,0.0,0.4364006665432327,942.8408266274,Mid,-1,1,0
91107,0,0.275227064,58,0,3426.0,5400.0,9,0,1,0,0.0,0.6343269764858359,1370.5651362384,Senior,-1,1,0
91110,0,0.558090577,46,0,3719.0,5400.0,14,0,2,0,0.0,0.6885761895945195,1487.9348543462002,Mid,-1,1,0
91179,0,0.118344794,36,0,3031.0,5400.0,6,0,2,0,0.0,0.5611923717830032,1212.4710068764,Mid,-1,1,0
91216,0,0.099457713,37,0,2987.5,1.0,6,0,1,0,2.0,1493.75,1195.0596746278,Mid,-1,1,1
91239,0,0.394501991,62,0,4973.0,5400.0,5,0,1,0,2.0,0.920755415663766,1989.4367011946,Senior,-1,1,0
91246,0,0.007238814,43,0,4007.0,5400.0,6,0,1,0,0.0,0.7418996482132938,1602.8043432884,Mid,-1,1,0
91261,0,0.529593025,45,0,3158.0,5400.0,8,0,2,0,0.0,0.5847065358266987,1263.517755815,Mid,-1,1,0
91266,0,0.9999999,35,0,2824.0,5400.0,3,0,1,0,0.0,0.5228661359007591,1130.1999999400002,Mid,-1,1,0
91308,0,0.115186736,75,1,12817.0,5400.0,9,0,4,0,0.0,2.3730790594334383,5126.869112041601,Senior,-1,1,1
91343,0,0.092635683,47,0,1430.5,1.0,7,0,3,0,2.0,715.25,572.2555814098,Mid,-1,1,1
91373,0,0.034151219,28,0,2338.0,5400.0,7,0,1,0,0.0,0.4328827994815775,935.2204907314,Young,-1,1,0
91397,0,0.904323175,72,0,4303.0,5400.0,13,0,2,0,0.0,0.796704314015923,1721.742593905,Senior,-1,1,0
91410,0,0.850896714,48,4,6101.0,5400.0,14,0,2,1,0.0,1.1296056285872986,2440.9105380284,Mid,-1,1,0
91480,0,0.976891827,80,0,4391.0,5400.0,20,0,1,0,0.0,0.8129975930383262,1756.9861350962,Senior,-1,1,0
91486,0,0.006319225,50,0,1004.0,1.0,8,0,1,0,0.0,502.0,401.603791535,Mid,-1,1,1
91495,0,0.9999999,68,0,1643.0,5400.0,8,0,1,0,0.0,0.3042029253841881,657.79999994,Senior,-1,1,0
91502,0,0.812788945,56,0,5694.0,5400.0,20,0,2,0,4.0,1.0542492131086836,2278.087673367,Senior,-1,1,0
91505,0,0.979380863,49,1,4051.0,5400.0,18,0,2,0,0.0,0.7500462877244954,1620.9876285178002,Mid,-1,1,0
91528,0,0.389046624,49,0,4058.0,5400.0,11,0,1,1,0.0,0.7513423440103685,1623.4334279744,Mid,-1,1,0
91567,0,0.9999999,32,0,1571.0,5400.0,2,0,2,0,0.0,0.2908720607294945,628.9999999400001,Mid,-1,1,0
91577,0,0.473956869,54,0,2990.0,5400.0,9,0,2,0,0.0,0.5536011849657471,1196.2843741214,Senior,-1,1,0
91578,0,0.45347539,63,0,7229.0,5400.0,24,0,2,0,0.0,1.3384558415108314,2891.872085234,Senior,-1,1,1
91584,0,0.013487446,34,1,2374.0,5400.0,12,0,2,0,0.0,0.4395482318089243,949.6080924676,Mid,-1,1,0
91625,0,0.676946097,38,0,4692.0,5400.0,10,0,2,0,0.0,0.8687280133308647,1877.2061676582,Mid,-1,1,0
91631,0,0.0,56,1,4660.0,5400.0,12,0,3,0,0.0,0.8628031845954452,1864.0,Senior,-1,1,0
91634,0,0.19317803,30,0,78.0,1.0,2,0,0,0,2.0,39.0,31.315906818,Young,-1,1,0
91635,0,0.9999999,66,0,1818.0,5400.0,5,0,2,0,0.0,0.3366043325310128,727.79999994,Senior,-1,1,0
91643,0,0.61930063,54,0,3812.0,5400.0,17,0,4,0,0.0,0.7057952231068321,1525.1715803780005,Senior,-1,1,0
91644,1,0.9999999,43,2,4779.0,5400.0,8,0,1,0,0.0,0.8848361414552861,1912.19999994,Mid,-1,1,0
91657,1,0.352001399,63,0,3985.0,5400.0,9,0,2,0,0.0,0.737826328457693,1594.2112008394,Senior,-1,1,0
91676,0,0.9999999,51,0,2428.0,5400.0,3,0,1,0,1.0,0.4495463802999445,971.79999994,Senior,-1,1,0
91688,0,0.630140572,42,0,4983.0,5400.0,14,0,4,0,0.0,0.9226069246435844,1993.5780843432,Mid,-1,1,0
91719,0,0.060418735,33,0,2709.0,5400.0,15,0,2,0,1.0,0.5015737826328458,1083.636251241,Mid,-1,1,0
91726,0,0.30677579,57,0,3274.0,5400.0,13,0,2,0,2.0,0.606184039992594,1309.784065474,Senior,-1,1,0
91743,0,0.9999999,34,0,3285.0,5400.0,8,0,1,0,0.0,0.6082206998703944,1314.59999994,Mid,-1,1,0
91770,0,0.289731892,38,1,2229.0,5400.0,11,0,2,0,0.0,0.4127013516015552,891.7738391352,Mid,-1,1,0
91775,0,0.632611604,59,4,8230.0,5400.0,16,0,4,0,0.0,1.5237918903906684,3292.3795669624,Senior,-1,1,1
91876,0,0.416544329,61,0,6811.0,5400.0,12,0,2,1,0.0,1.2610627661544158,2724.6499265974003,Senior,-1,1,1
91889,0,0.067595764,34,0,2619.0,5400.0,8,0,1,0,0.0,0.4849102018144788,1047.6405574584,Mid,-1,1,0
91897,0,0.9999999,47,0,8603.0,5400.0,6,0,2,0,2.0,1.5928531753379005,3441.7999999400004,Mid,-1,1,1
91919,0,0.9999999,45,0,1635.0,5400.0,2,0,1,0,0.0,0.3027217182003333,654.59999994,Mid,-1,1,0
91922,0,0.091981604,30,0,2216.0,5400.0,3,0,1,0,0.0,0.4102943899277911,886.4551889624001,Young,-1,1,0
91946,0,0.44557513,41,1,2339.0,5400.0,10,0,1,0,1.0,0.4330679503795593,935.867345078,Mid,-1,1,0
91947,0,0.472018135,53,0,2755.0,5400.0,10,0,2,0,3.0,0.5100907239400111,1102.283210881,Senior,-1,1,0
91967,0,0.289944419,55,0,4044.0,5400.0,11,0,3,0,1.0,0.7487502314386225,1617.7739666514,Senior,-1,1,0
92001,0,0.50163345,66,0,3820.0,5400.0,7,0,2,0,0.0,0.7072764302906869,1528.30098007,Senior,-1,1,0
92008,1,0.730395334,27,0,2551.0,5400.0,9,0,1,0,0.0,0.4723199407517126,1020.8382372004,Young,-1,1,0
92032,0,0.335306742,58,0,5240.0,5400.0,17,0,2,0,0.0,0.9701907054249214,2096.2011840452,Senior,-1,1,0
92033,0,0.394707165,59,0,3034.0,5400.0,11,0,2,0,0.0,0.5617478244769487,1213.8368242990002,Senior,-1,1,0
92040,0,0.038280836,28,0,2857.0,5400.0,10,0,1,0,0.0,0.5289761155341604,1142.8229685016,Young,-1,1,0
92043,0,0.496846639,50,0,2605.0,5400.0,12,0,2,0,2.0,0.4823180892427328,1042.2981079834,Mid,-1,1,0
92067,0,0.142665932,41,0,3201.0,5400.0,8,0,1,0,0.0,0.5926680244399185,1280.4855995592002,Mid,-1,1,0
92099,0,0.286030382,43,0,2912.0,5400.0,12,0,1,0,0.0,0.5391594149231623,1164.9716182292,Mid,-1,1,0
92100,0,0.398128779,54,0,3008.0,5400.0,7,0,2,0,2.0,0.5569339011294204,1203.4388772674,Senior,-1,1,0
92104,0,0.141482981,63,0,3445.0,5400.0,7,0,3,0,0.0,0.6378448435474912,1378.0848897886,Senior,-1,1,0
92125,0,0.9999999,52,0,1442.0,5400.0,3,0,1,0,0.0,0.2669875948898352,577.39999994,Senior,-1,1,0
92164,0,0.9999999,39,2,2002.0,5400.0,2,0,1,1,0.0,0.3706720977596741,801.39999994,Mid,-1,1,0
92181,0,0.040700326,47,0,3453.0,5400.0,11,0,2,0,0.0,0.6393260507313461,1381.2244201956,Mid,-1,1,0
92192,0,0.013606816,83,0,2162.0,5400.0,12,1,2,0,0.0,0.4002962414367709,864.8081640896,Senior,-1,1,0
92220,0,0.0,68,0,6840.0,5400.0,10,0,3,0,0.0,1.2664321421958895,2736.0,Senior,-1,1,1
92227,0,0.210026332,76,1,4699.0,5400.0,11,0,3,0,0.0,0.8700240696167376,1879.7260157992,Senior,-1,1,0
92238,1,0.991806694,41,2,2995.0,5400.0,13,0,2,0,0.0,0.5545269394556563,1198.5950840164,Mid,-1,1,0
92248,0,0.746571178,50,0,3447.0,5400.0,9,0,1,0,2.0,0.6382151453434549,1379.2479427068,Mid,-1,1,0
92269,0,0.918622011,64,0,4881.0,5400.0,12,0,2,0,2.0,0.9037215330494353,1952.9511732066,Senior,-1,1,0
92274,0,0.302281519,52,0,4059.0,5400.0,10,0,4,0,0.0,0.7515274949083504,1623.7813689114002,Senior,-1,1,0
92295,0,0.9999999,39,0,2290.0,5400.0,7,0,1,0,0.0,0.4239955563784484,916.59999994,Mid,-1,1,0
92334,0,0.023344842,67,0,3680.0,5400.0,7,0,1,0,0.0,0.6813553045732271,1472.0140069052,Senior,-1,1,0
92377,0,0.171930234,65,0,8734.0,5400.0,27,0,3,0,0.0,1.6171079429735231,3493.7031581404003,Senior,-1,1,1
92403,1,0.9999999,62,0,1460.0,5400.0,1,0,1,1,0.0,0.2703203110535086,584.59999994,Senior,-1,1,0
92421,0,0.100823838,69,0,6276.0,5400.0,11,0,5,0,0.0,1.1620070357341232,2510.4604943028003,Senior,-1,1,0
92434,0,0.9999999,39,0,1574.0,5400.0,3,0,2,0,0.0,0.2914275134234401,630.19999994,Mid,-1,1,0
92440,0,0.123915176,43,0,4317.0,5400.0,6,0,2,0,1.0,0.799296426587669,1726.8743491056002,Mid,-1,1,0
92468,0,0.080237445,65,0,4198.0,5400.0,7,0,3,0,3.0,0.7772634697278282,1679.248142467,Senior,-1,1,0
92469,0,0.9999999,34,2,1771.0,5400.0,2,0,0,0,0.0,0.3279022403258655,708.9999999400001,Mid,-1,1,0
92506,0,0.9999999,78,0,418.0,5400.0,3,0,0,0,1.0,0.0773930753564154,167.79999994000002,Senior,-1,1,0
92528,0,0.006784181,67,0,4808.0,5400.0,15,0,2,0,0.0,0.8902055174967599,1923.2040705086,Senior,-1,1,0
92530,0,0.025481552,64,0,3516.0,5400.0,26,0,2,0,0.0,0.650990557304203,1406.4152889312002,Senior,-1,1,0
92546,0,0.108005897,39,0,1361.5,1.0,6,0,2,0,5.0,680.75,544.6648035382,Mid,-1,1,1
92598,0,0.9999999,65,0,1555.0,5400.0,5,0,1,0,0.0,0.2879096463617848,622.59999994,Senior,-1,1,0
92629,0,0.245838889,39,0,622.0,1.0,5,0,2,0,2.0,311.0,248.9475033334,Mid,-1,1,1
92636,0,0.155333622,69,0,4224.0,5400.0,13,0,4,0,0.0,0.7820773930753564,1689.6932001732002,Senior,-1,1,0
92645,0,0.053012374,55,0,4062.0,5400.0,20,0,3,0,0.0,0.7520829476022959,1624.8318074244005,Senior,-1,1,0
92651,0,0.030611961,51,0,4654.0,5400.0,7,0,2,0,0.0,0.8616922792075542,1861.6183671766,Senior,-1,1,0
92652,0,0.764887517,37,2,244.5,1.0,8,0,0,0,0.0,122.25,98.2589325102,Mid,-1,1,0
92661,0,0.884010086,57,4,2404.0,5400.0,15,0,1,0,0.0,0.4451027587483799,962.1304060516,Senior,-1,1,0
92738,0,0.418958104,57,0,4007.0,5400.0,4,0,2,0,0.0,0.7418996482132938,1603.0513748624005,Senior,-1,1,0
92755,0,0.572824358,70,0,2150.0,5400.0,11,0,1,0,0.0,0.3980744306609887,860.3436946148,Senior,-1,1,0
92766,0,0.61392499,77,0,6183.0,5400.0,13,0,2,0,0.0,1.1447880022218109,2473.5683549940004,Senior,-1,1,0
92775,0,0.163941909,57,1,4106.0,5400.0,12,0,3,0,0.0,0.7602295871134975,1642.4983651454002,Senior,-1,1,0
92797,0,0.396000116,43,0,2979.0,5400.0,9,0,2,0,4.0,0.5515645250879466,1191.8376000696,Mid,-1,1,0
92801,0,0.0,29,0,393.0,1.0,5,0,0,0,1.0,196.5,157.20000000000002,Young,-1,1,0
92822,1,0.9999999,64,1,2227.0,5400.0,10,1,1,1,0.0,0.4123310498055915,891.39999994,Senior,-1,1,0
92883,0,0.690739403,61,0,3407.0,5400.0,7,0,1,0,0.0,0.6308091094241807,1363.2144436418002,Senior,-1,1,0
92902,0,0.0,35,0,8199.0,5400.0,7,0,1,1,0.0,1.518052212553231,3279.6000000000004,Mid,-1,1,1
92907,0,0.00462704,42,0,2926.0,5400.0,12,0,1,0,0.0,0.5417515274949084,1170.402776224,Mid,-1,1,0
92908,0,0.550099978,44,0,3236.0,5400.0,5,0,4,0,0.0,0.5991483058692835,1294.7300599868,Mid,-1,1,0
92936,0,0.0,45,0,4145.0,5400.0,5,0,2,0,0.0,0.7674504721347899,1658.0,Mid,-1,1,0
92949,0,0.064090336,57,0,3754.0,5400.0,8,0,1,0,0.0,0.6950564710238845,1501.6384542016,Senior,-1,1,0
92951,0,0.003788741,55,0,3271.0,5400.0,9,0,2,0,0.0,0.6056285872986484,1308.4022732446,Senior,-1,1,0
92996,0,0.158221705,47,1,3938.0,5400.0,7,2,2,0,0.0,0.7291242362525459,1575.294933023,Mid,-1,1,0
93057,1,0.180070478,59,1,11231.0,5400.0,14,0,8,0,0.0,2.079429735234216,4492.5080422868,Senior,-1,1,1
93097,0,0.927850299,61,2,4177.0,5400.0,12,0,2,0,1.0,0.7733753008702092,1671.3567101794,Senior,-1,1,0
93100,0,0.130407101,68,0,3733.0,5400.0,7,0,3,0,0.0,0.6911683021662655,1493.2782442606,Senior,-1,1,0
93153,0,0.9999999,65,0,1393.0,5400.0,2,0,2,0,0.0,0.2579152008887243,557.79999994,Senior,-1,1,0
93162,0,0.02603236,58,0,3809.0,5400.0,13,0,1,0,0.0,0.7052397704128865,1523.615619416,Senior,-1,1,0
93186,0,0.9999999,39,0,5249.0,5400.0,9,0,2,0,0.0,0.971857063506758,2100.19999994,Mid,-1,1,0
93192,0,0.9999999,61,0,1943.0,5400.0,5,0,1,1,0.0,0.3597481947787447,777.79999994,Senior,-1,1,0
93232,0,0.9999999,46,0,1519.0,5400.0,1,2,1,0,0.0,0.281244214034438,608.19999994,Mid,-1,1,0
93267,0,0.434233886,54,2,2936.0,5400.0,15,0,2,0,0.0,0.5436030364747269,1174.6605403316,Senior,-1,1,0
93298,0,0.684713885,63,1,3461.0,5400.0,9,0,3,0,0.0,0.6408072579152009,1384.810828331,Senior,-1,1,0
93304,0,0.102322064,55,0,3706.0,5400.0,13,0,3,0,0.0,0.6861692279207554,1482.4613932384,Senior,-1,1,0
93312,0,0.021640714,37,0,6576.0,5400.0,10,0,1,0,0.0,1.2175523051286798,2630.4129844284003,Mid,-1,1,1
93343,0,0.868206368,62,0,2932.0,5400.0,26,0,0,0,1.0,0.5428624328827995,1173.3209238208,Senior,-1,1,0
93344,0,0.943411318,47,0,13291.0,5400.0,14,0,11,0,2.0,2.460840585076838,5316.966046790801,Mid,-1,1,1
93350,0,0.297763846,38,0,2485.0,5400.0,9,0,2,0,0.0,0.4600999814849102,994.1786583076,Mid,-1,1,0
93384,0,0.149623583,55,2,6749.0,5400.0,7,0,2,0,0.0,1.249583410479541,2699.6897741498005,Senior,-1,1,1
93410,0,0.214918353,62,0,3174.0,5400.0,12,0,2,0,2.0,0.5876689501944085,1269.7289510118,Senior,-1,1,0
93439,0,0.322778403,69,0,2754.0,5400.0,17,0,1,0,1.0,0.5099055730420292,1101.7936670418,Senior,-1,1,0
93483,0,0.203962362,58,1,4531.0,5400.0,20,0,1,0,2.0,0.8389187187557859,1812.5223774172,Senior,-1,1,0
93487,0,0.186873125,56,0,5393.0,5400.0,6,0,1,0,3.0,0.9985187928161452,2157.3121238750005,Senior,-1,1,0
93491,0,0.02968864,54,0,6287.0,5400.0,12,0,2,0,0.0,1.1640436956119238,2514.817813184,Senior,-1,1,0
93493,0,0.030367883,54,0,3520.0,5400.0,7,0,4,0,0.0,0.6517311608961304,1408.0182207298,Senior,-1,1,0
93503,0,0.049955915,62,0,4102.0,5400.0,9,0,1,0,0.0,0.7594889835215701,1640.8299735490002,Senior,-1,1,0
93505,0,0.799347725,68,1,1988.0,5400.0,9,0,0,0,0.0,0.3680799851879281,795.679608635,Senior,-1,1,0
93523,0,0.004444332,34,0,1161.0,1.0,10,0,2,0,0.0,580.5,464.4026665992,Mid,-1,1,1
93532,0,0.068132629,45,0,3270.0,5400.0,7,0,2,0,0.0,0.6054434364006666,1308.0408795774,Mid,-1,1,0
93538,0,0.712521809,51,3,2851.0,5400.0,9,2,1,4,0.0,0.5278652101462692,1140.8275130854,Senior,-1,1,0
93562,0,0.9999999,71,0,869.0,5400.0,1,4,0,0,0.0,0.1608961303462321,348.19999994,Senior,-1,1,0
93577,0,0.9999999,67,0,1681.0,5400.0,3,0,1,0,0.0,0.3112386595074986,672.9999999400001,Senior,-1,1,0
93605,1,0.941176471,32,1,3461.0,5400.0,8,1,1,2,0.0,0.6408072579152009,1384.9647058826,Mid,-1,1,0
93642,0,0.32358656,46,0,3158.0,5400.0,7,0,1,0,3.0,0.5847065358266987,1263.394151936,Mid,-1,1,0
93685,0,0.917569414,36,0,2124.0,5400.0,6,0,0,0,0.0,0.3932605073134604,850.1505416484,Mid,-1,1,0
93733,0,0.0,35,0,4810.0,5400.0,5,0,2,0,0.0,0.8905758192927236,1924.0,Mid,-1,1,0
93743,0,0.637727045,35,0,5201.0,5400.0,11,0,5,0,0.0,0.962969820403629,2080.782636227,Mid,-1,1,0
93750,0,0.651365272,63,0,4333.0,5400.0,18,0,2,0,0.0,0.8022588409553786,1733.5908191632,Senior,-1,1,0
93766,1,0.766344345,46,0,2554.0,5400.0,9,0,3,0,2.0,0.4728753934456582,1022.059806607,Mid,-1,1,0
93793,0,0.96151737,56,0,2531.0,5400.0,7,0,0,0,1.0,0.4686169227920755,1012.976910422,Senior,-1,1,0
93801,0,0.640868462,37,0,3083.0,5400.0,10,0,2,0,0.0,0.5708202184780596,1233.5845210772,Mid,-1,1,0
93817,0,0.337244676,68,1,2690.0,5400.0,5,0,1,0,1.0,0.4980559155711905,1076.2023468056,Senior,-1,1,0
93839,0,0.0,96,3,1374.0,5400.0,5,0,1,0,0.0,0.2543973338270691,549.6,Senior,-1,1,0
